指标名称,中国:iCPI:总指数:日环比,中国:iCPI:食品烟酒:日环比,中国:iCPI:衣着:日环比,中国:iCPI:居住:日环比,中国:iCPI:生活用品及服务:日环比,中国:iCPI:交通和通信:日环比,中国:iCPI:教育文化和娱乐:日环比,中国:iCPI:医疗保健:日环比,中国:iCPI:其他用品和服务:日环比,中国:中间价:美元兑人民币,中间价:欧元兑人民币,USDCNH:即期汇率,美元兑日元,欧元兑美元,温州指数:温州地区民间融资综合利率,温州指数:温州地区民间融资综合利率:社会直接融资利率,中国:SHIBOR:隔夜,银行间同业拆借加权利率:7天,银行间质押式回购加权利率:7天,GC001:收盘价,1年期国债收益率,上证综合指数,中国:互联网搜索指数:找工作,中国:互联网搜索指数:招聘,中国香港:政府债券收益率:3月,LIBOR:美元:3个月,美国:5年期盈亏平衡通胀率:非季调,英镑兑美元,美元指数,日元指数,日本:国债收益率:6月,日本:企业债有效收益率:综合,欧元区:公债收益率:即期利率收益率曲线:所有债券:6个月,EURIBOR:6个月,韩国:国债收益率:3年,收盘价:美元兑韩元,韩国:KOSPI指数,印尼:日用商品现价:天然棕榈油:棉兰,印尼:日用商品现价:咖啡:棉兰,泰国:债券市场协会指数:总收益:政府债券指数,新加坡:国库券收益率:6个月,菲律宾:国债收益率:6个月,越南:国债收益率:1年,印度:国债收益率:3月,法国:国债收益率:1个月,德国:上市联邦证券利率期限结构:1年期,加拿大:基准债券收益率:5年,花旗美国经济意外指数,花旗欧洲经济意外指数,花旗中国经济意外指数,花旗十国集团经济意外指数,花旗新兴市场经济意外指数,地缘政治风险指数,地缘政治行为指数,地缘政治威胁指数,收盘价:焦炭,期货收盘价(活跃合约):焦煤,"河南:车板价:焦煤(A≤10%,V:25-27%,S≤0.5%,G>75,Mt:8%,平顶山产)","中国:现货价(到岸价):焦煤(峰景矿,A:10.5%,V:21.5%,S:0.61%,G:87,Y:19,Mt:10%,CSR74,澳大利亚产)",期货结算价(活跃合约):IPE布油,期货结算价(活跃合约):NYMEX轻质原油,出厂价:液化气(汽运):荆门石化,中国:出厂价:石油焦(2#B):武汉石化,中国:经销价:汽油(93#IV):成都中石化,山东:库提价:港口内贸燃料油(4#船用),运价:液化气(压力货):华南-海防港,黎城:价格(干基含税):铁精粉(66%),"中国:价格:螺纹钢(HRB400,20mm)","武汉:价格:热轧板卷(Q235B,3.0mm)",山东:价格:方坯(Q235),唐山:市场价(不含税):废钢(6-8mm),中国进口干散货运价指数:综合指数,波罗的海干散货指数(BDI),原油运输指数(BDTI),成品油运输指数(BCTI),中国进口干散货运价指数:综合指数,中国进口原油运价指数:综合指数,远东干散货指数(FDI):综合指数,远东干散货指数(FDI):运价指数,中国:水泥价格指数,南华工业品指数,南华综合指数,南华金属指数,南华能化指数,义乌中国小商品指数:场内价格指数,义乌中国小商品指数:场内价格指数,义乌中国小商品指数:网上价格指数,义乌中国小商品指数:订单价格指数,义乌中国小商品指数:玩具类:价格指数,义乌中国小商品指数:玩具类:出口价格指数,义乌中国小商品指数:文化办公用品类:价格指数,义乌中国小商品指数:文化办公用品类:出口价格指数,义乌中国小商品指数:工艺品类:价格指数,义乌中国小商品指数:工艺品类:出口价格指数,义乌中国小商品指数:首饰类:价格指数,义乌中国小商品指数:首饰类:出口价格指数,义乌中国小商品指数:五金及电料类:价格指数,义乌中国小商品指数:五金及电料类:出口价格指数,义乌中国小商品指数:电子电器类:价格指数,义乌中国小商品指数:电子电器类:出口价格指数,义乌中国小商品指数:钟表眼镜类:价格指数,义乌中国小商品指数:钟表眼镜类:出口价格指数,义乌中国小商品指数:体育娱乐用品类:价格指数,义乌中国小商品指数:体育娱乐用品类:出口价格指数,义乌中国小商品指数:服装服饰类:价格指数,义乌中国小商品指数:服装服饰类:出口价格指数,义乌中国小商品指数:鞋类:价格指数,义乌中国小商品指数:鞋类:出口价格指数,义乌中国小商品指数:针、纺织品类:出口价格指数,义乌中国小商品指数:箱包类:价格指数,义乌中国小商品指数:箱包类:出口价格指数,义乌中国小商品指数:护理及美容用品类:价格指数,义乌中国小商品指数:护理及美容用品类:出口价格指数,义乌中国小商品指数:日用品类:价格指数,义乌中国小商品指数:日用品类:出口价格指数,义乌中国小商品指数:辅料和包装类:价格指数,义乌中国小商品指数:辅料和包装类:出口价格指数,义乌中国小商品指数:总价格指数,义乌中国小商品指数:出口价格指数,中国:开工率:产能(<100万吨):焦化企业(230家),中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率:产能(>200万吨):焦化企业(230家),中国:开工率:聚氯乙烯:上游,中国:华北:开工率:聚氯乙烯:下游,中国:华南:开工率:聚氯乙烯:下游,中国:开工率:聚氯乙烯,中国:华东:开工率:聚氯乙烯:下游,中国:开工率:螺纹钢:主要钢厂,中国:开工率:线材:主要钢厂,中国:开工率:电炉,中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率:产能(>200万吨):焦化企业(230家),中国出口集装箱运价指数:综合指数,中国:开工率:汽车轮胎(半钢胎),中国:开工率:汽车轮胎(全钢胎),中国:开工率:乙二醇(非乙烯法),中国:开工率:甲醇,中国:开工率:苯乙烯,中国:开工率:纯碱,中国:开工率:聚苯乙烯,中国:开工率:聚苯乙烯泡沫,中国:开工率:石油沥青装置,中国:开工率:尿素,中国进口集装箱运价指数:综合指数,,
2022M9,0.0167 ,0.0202 ,0.0039 ,0.0066 ,0.0430 ,0.0389 ,-0.0263 ,0.0285 ,0.0584 ,6.9530 ,6.9183 ,7.0202 ,43.0339 ,0.9906 ,15.4945 ,12.2360 ,1.2925 ,1.8334 ,1.6909 ,1.8530 ,1.8155 ,"3,158.3794 ","3,889.8667 ","6,455.0333 ",2.5470 ,3.4399 ,2.4600 ,1.1326 ,110.6153 ,84.1960 ,-0.2224 ,0.6170 ,0.9935 ,1.5884 ,3.8611 ,"1,393.7860 ","2,345.1581 ","16,135.8800 ","115,434.9067 ",294.4816 ,3.0940 ,3.5695 ,3.4546 ,5.7760 ,0.2493 ,1.1073 ,3.3620 ,-2.2133 ,-8.4000 ,-14.2767 ,-2.4633 ,0.7800 ,128.0514 ,105.3738 ,164.7883 ,"2,617.0750 ","1,982.0750 ","2,660.0000 ",284.8500 ,90.2773 ,84.0027 ,"5,948.3333 ","5,356.6667 ","9,710.0000 ","6,390.0000 ",50.0000 ,"1,027.8000 ","4,125.5167 ","4,068.0000 ","3,794.3333 ","2,799.6667 ","1,214.4612 ","1,482.3333 ","1,476.4333 ","1,218.6167 ","1,214.4612 ","1,538.9570 ","1,314.9078 ","1,214.4612 ",146.6193 ,"3,674.4745 ","2,201.6550 ","5,634.6782 ","1,920.0670 ",101.3700 ,101.3700 ,110.9200 ,100.3100 ,105.3200 ,103.2500 ,101.0275 ,101.0250 ,99.9100 ,109.7725 ,101.2600 ,101.6700 ,106.2475 ,100.0000 ,103.6675 ,100.0000 ,102.3200 ,100.5600 ,101.1225 ,100.5800 ,99.9075 ,104.7550 ,101.2675 ,102.8375 ,50.0100 ,103.2025 ,99.6750 ,99.7125 ,109.0400 ,100.2475 ,99.4750 ,101.8325 ,100.8025 ,100.8175 ,102.1175 ,70.7000 ,71.6200 ,84.2860 ,74.0000 ,45.0000 ,52.7500 ,74.6480 ,58.5000 ,51.4760 ,61.4280 ,60.0040 ,71.6200 ,84.2860 ,"2,593.3500 ",61.1860 ,56.0880 ,32.3040 ,73.9020 ,71.6000 ,81.6875 ,67.5360 ,63.8060 ,43.6500 ,69.3850 ,"1,368.3400 ",,
2022M10,-0.0052 ,-0.0229 ,0.0464 ,0.0065 ,0.0195 ,-0.0528 ,0.0165 ,0.0303 ,-0.0213 ,7.1213 ,7.0110 ,7.2040 ,47.1315 ,0.9836 ,14.7221 ,11.5174 ,1.4584 ,1.9209 ,1.8374 ,2.0842 ,1.8445 ,"3,002.3849 ","3,361.8387 ","5,146.0323 ",2.9758 ,4.1384 ,2.4681 ,1.1301 ,111.9978 ,83.3110 ,-0.1690 ,0.6887 ,1.5028 ,1.9952 ,4.2365 ,"1,426.9790 ","2,225.9152 ","16,661.8258 ","105,896.0903 ",289.3193 ,3.5590 ,4.2215 ,4.9136 ,6.2581 ,0.5733 ,1.7287 ,3.5342 ,13.8290 ,7.8258 ,-0.9484 ,10.3871 ,-1.8387 ,138.9403 ,111.1633 ,179.1537 ,"2,693.3871 ","2,073.3952 ","2,571.2903 ",308.4194 ,92.9784 ,86.6587 ,"5,804.8387 ","5,402.2581 ","9,432.2581 ","6,487.0968 ",62.5806 ,"1,008.7742 ","4,090.9032 ","3,989.5161 ","3,747.9355 ","2,755.6774 ","1,240.3142 ","1,801.2258 ","1,624.3871 ","1,200.8065 ","1,240.3142 ","1,654.9879 ","1,337.9416 ","1,240.3142 ",153.4771 ,"3,671.0140 ","2,228.0516 ","5,641.8240 ","1,917.0142 ",101.3840 ,101.3840 ,101.6740 ,100.2960 ,106.9000 ,106.7600 ,100.5740 ,100.7800 ,100.4740 ,105.3540 ,100.7300 ,101.6700 ,103.9000 ,100.6180 ,104.6320 ,100.1640 ,100.5560 ,99.2740 ,101.2660 ,101.2220 ,99.9840 ,101.8420 ,100.8840 ,99.9480 ,50.0000 ,105.0960 ,99.5240 ,100.0340 ,111.9160 ,100.0520 ,100.1400 ,102.1640 ,101.1960 ,100.9340 ,103.3740 ,66.9300 ,65.4625 ,78.6100 ,74.0000 ,45.0000 ,57.0000 ,74.4400 ,60.0000 ,49.1850 ,58.4275 ,57.0500 ,65.4625 ,78.6100 ,"1,949.4900 ",56.2875 ,48.1950 ,33.7933 ,79.2133 ,73.9425 ,86.5200 ,64.4000 ,58.8600 ,42.1333 ,66.1500 ,"1,348.7767 ",,
2022M11,0.0047 ,-0.0133 ,-0.0098 ,0.0089 ,-0.0319 ,0.0576 ,-0.0015 ,0.0086 ,-0.0072 ,7.1626 ,7.2993 ,7.1722 ,41.9284 ,1.0220 ,15.1333 ,11.6630 ,1.4373 ,1.9696 ,1.9124 ,1.9500 ,2.0015 ,"3,080.9525 ","3,035.5000 ","5,528.4000 ",3.4946 ,4.6489 ,2.4363 ,1.1762 ,107.9914 ,84.8797 ,-0.1155 ,0.7040 ,1.9325 ,2.3249 ,3.8868 ,"1,356.5500 ","2,419.1477 ","18,539.2667 ","88,671.7333 ",294.5832 ,3.9737 ,4.8097 ,4.9970 ,6.4467 ,0.9352 ,2.0540 ,3.3743 ,13.9167 ,18.5000 ,22.7800 ,16.6600 ,1.5367 ,113.9182 ,95.9044 ,139.9826 ,"2,693.2667 ","2,121.2000 ","2,560.0000 ",300.1167 ,90.9847 ,84.0947 ,"5,898.3333 ","5,410.0000 ","9,161.6667 ","6,621.6667 ",62.0000 ,965.8333 ,"3,932.0333 ","3,922.6667 ","3,617.4333 ","2,563.0667 ","1,081.6290 ","1,298.4667 ","2,135.2333 ","1,452.8667 ","1,081.6290 ","1,987.9597 ","1,066.3523 ","1,081.6290 ",153.8933 ,"3,699.7367 ","2,265.1310 ","5,843.6103 ","1,888.3977 ",101.2825 ,101.2825 ,100.5025 ,100.2450 ,107.7050 ,102.7900 ,100.9450 ,100.7975 ,100.1875 ,111.1950 ,101.0825 ,101.6700 ,101.6075 ,99.7650 ,104.6825 ,100.0275 ,100.0025 ,99.2700 ,101.8400 ,101.1550 ,99.9950 ,100.6825 ,100.5200 ,102.1025 ,50.0000 ,103.0350 ,99.3025 ,100.0725 ,111.2900 ,100.1375 ,99.6800 ,101.6700 ,102.4475 ,100.9350 ,102.4375 ,61.4100 ,61.1825 ,74.8075 ,68.5000 ,45.0000 ,57.0000 ,68.5125 ,60.0000 ,47.7675 ,55.4675 ,60.1000 ,61.1825 ,74.8075 ,"1,683.8750 ",62.0325 ,54.1025 ,29.9025 ,73.1350 ,72.5250 ,89.8975 ,70.3725 ,57.0975 ,40.7400 ,68.0500 ,"1,316.3080 ",,
2022M12,-0.0082 ,-0.0163 ,0.0480 ,-0.0008 ,0.0108 ,-0.0970 ,0.0312 ,0.0339 ,0.0728 ,6.9844 ,7.3893 ,6.9802 ,34.9486 ,1.0588 ,14.9206 ,11.6274 ,1.0547 ,2.0185 ,2.2925 ,2.4783 ,2.2543 ,"3,135.9930 ","3,155.0645 ","4,482.0968 ",3.9743 ,4.7393 ,2.3177 ,1.2169 ,104.5287 ,87.3403 ,-0.1190 ,0.7883 ,2.1268 ,2.5667 ,3.6282 ,"1,292.9677 ","2,355.1872 ","16,670.7742 ","88,322.9032 ",302.4314 ,4.1863 ,4.9964 ,4.9445 ,6.3856 ,0.9713 ,2.1268 ,3.1062 ,4.5597 ,52.2532 ,-26.8274 ,20.1290 ,-12.5355 ,108.7285 ,106.5583 ,116.0680 ,"2,789.4274 ","1,937.4194 ","2,560.0000 ",274.7258 ,81.6748 ,76.6425 ,"5,804.1935 ","4,910.6452 ","8,433.8710 ","6,461.2903 ",57.7419 ,"1,102.2258 ","4,062.9435 ","4,165.2419 ","3,803.9032 ","2,683.2258 ","1,064.5674 ","1,434.2815 ","1,987.0880 ","1,904.6891 ","1,064.5674 ","1,367.8687 ","1,048.6773 ","1,064.5674 ",147.4518 ,"3,797.4985 ","2,317.8080 ","6,298.8069 ","1,867.7490 ",101.1800 ,101.1800 ,102.1075 ,100.1600 ,106.6150 ,105.5725 ,101.0125 ,100.9100 ,100.0450 ,123.4275 ,100.1650 ,101.6700 ,102.5425 ,99.9700 ,103.2225 ,100.3650 ,101.3050 ,101.3575 ,101.2575 ,100.2725 ,99.9350 ,102.3900 ,100.4575 ,100.9725 ,50.0000 ,104.8900 ,99.6050 ,100.4775 ,113.5025 ,100.1125 ,99.6550 ,101.4175 ,100.8625 ,100.8475 ,102.7075 ,65.2780 ,63.4260 ,78.9580 ,72.4000 ,42.8000 ,51.2000 ,73.0940 ,55.4000 ,46.8220 ,54.6740 ,56.0240 ,63.4260 ,78.9580 ,"1,358.6300 ",61.4180 ,54.3700 ,38.1640 ,75.0200 ,71.2000 ,90.8620 ,74.1820 ,47.6060 ,30.8250 ,65.2700 ,"1,279.6650 ",,
2023M1,0.0136 ,0.0132 ,0.0058 ,0.0078 ,0.0252 ,0.0196 ,0.0187 ,0.0018 ,0.0537 ,6.7976 ,7.3184 ,6.7892 ,30.3226 ,1.0784 ,14.5593 ,11.4390 ,1.3919 ,2.1572 ,2.1250 ,2.6245 ,2.1669 ,"3,209.6189 ","5,206.8387 ","5,361.6452 ",2.8047 ,4.8052 ,2.2377 ,1.2242 ,102.7180 ,88.6847 ,-0.1240 ,0.8717 ,2.5560 ,2.8593 ,3.4468 ,"1,243.8387 ","2,370.4463 ","16,301.9194 ","83,197.4194 ",308.2539 ,4.1345 ,5.2995 ,4.6889 ,6.4151 ,1.8794 ,2.5790 ,3.0680 ,-8.7984 ,82.0435 ,-17.1726 ,26.2919 ,-7.8935 ,100.2250 ,92.5966 ,110.1051 ,"2,801.1210 ","1,859.4194 ","2,560.0000 ",326.3306 ,84.0000 ,78.3788 ,"5,523.8710 ","4,282.2581 ","8,988.7097 ","5,977.4194 ",53.9032 ,"1,161.5806 ","4,250.4274 ","4,259.7581 ","3,951.1613 ","2,724.6774 ",929.6002 ,925.0733 ,"1,402.5572 ",869.8915 ,929.6002 ,"1,067.4547 ",818.2917 ,929.6002 ,138.1395 ,"3,914.0067 ","2,384.4965 ","6,509.5795 ","1,924.3691 ",101.0100 ,101.0100 ,100.2400 ,100.0500 ,106.0200 ,106.7200 ,101.0600 ,101.0800 ,99.7000 ,138.8500 ,99.7300 ,101.6700 ,101.7300 ,100.0000 ,104.8800 ,100.0200 ,101.2200 ,99.8800 ,100.9700 ,99.2500 ,99.9000 ,100.4600 ,101.0300 ,101.3700 ,50.0000 ,102.3800 ,99.6800 ,100.8100 ,119.0900 ,99.8600 ,99.2600 ,101.7600 ,101.0400 ,100.5200 ,101.4300 ,67.5375 ,66.3100 ,82.5325 ,78.1167 ,35.0000 ,42.6667 ,76.2400 ,45.3333 ,37.0200 ,49.3825 ,33.5467 ,66.3100 ,82.5325 ,"1,206.0100 ",39.3267 ,32.9500 ,47.9533 ,74.6500 ,77.6333 ,91.2767 ,66.4667 ,35.0067 ,26.8500 ,69.3067 ,"1,263.1200 ",,
2023M2,0.0090 ,-0.0195 ,-0.0194 ,0.0067 ,-0.0106 ,0.0463 ,0.0735 ,0.0033 ,-0.0103 ,6.8317 ,7.3179 ,6.8546 ,33.2595 ,1.0697 ,15.1143 ,11.6129 ,1.8345 ,2.3446 ,2.3588 ,2.5723 ,2.2006 ,"3,267.2043 ","7,878.5357 ","9,398.3571 ",2.7144 ,4.8898 ,2.4493 ,1.2071 ,103.7411 ,87.4796 ,-0.1330 ,0.8489 ,2.8354 ,3.1353 ,3.4712 ,"1,277.7607 ","2,449.2982 ","15,581.5536 ","94,390.7321 ",309.9742 ,3.9111 ,5.3659 ,4.0208 ,6.7207 ,2.3021 ,2.8643 ,3.3443 ,25.9179 ,82.8464 ,66.5393 ,43.0214 ,4.1071 ,118.7811 ,101.6871 ,144.2778 ,"2,810.0536 ","1,892.9643 ","2,560.0000 ",380.4286 ,83.3986 ,76.7682 ,"5,879.6429 ","4,190.0000 ","9,435.7143 ","6,500.0000 ",61.2857 ,"1,205.9286 ","4,289.8571 ","4,308.5714 ","3,997.7857 ","2,793.5714 ",888.3943 ,661.5000 ,"1,263.7500 ",875.3214 ,888.3943 ,"1,276.5746 ",782.0921 ,888.3943 ,136.8446 ,"3,909.1086 ","2,379.0329 ","6,503.4668 ","1,915.0300 ",101.1300 ,101.1300 ,104.4850 ,100.4900 ,105.9400 ,105.7550 ,101.0150 ,101.3250 ,99.7750 ,106.8500 ,101.0050 ,101.6700 ,102.7250 ,100.0000 ,102.6200 ,100.0050 ,101.6600 ,99.4850 ,101.2800 ,100.5300 ,99.9000 ,100.8600 ,100.7150 ,100.8150 ,50.0000 ,102.1650 ,99.2050 ,100.3650 ,114.7250 ,99.9550 ,99.5100 ,101.5150 ,103.2600 ,100.7550 ,101.6050 ,65.8700 ,67.4475 ,83.0100 ,79.4150 ,31.7500 ,41.7500 ,76.8450 ,42.7500 ,41.7125 ,55.7850 ,46.1550 ,67.4475 ,83.0100 ,"1,103.7250 ",61.7175 ,56.4500 ,49.9000 ,75.8550 ,72.7750 ,91.3850 ,59.2325 ,42.6300 ,28.3750 ,75.8425 ,"1,191.2150 ",,
2023M3,-0.0012 ,-0.0371 ,0.0003 ,0.0073 ,-0.0275 ,0.0311 ,0.0655 ,-0.0319 ,0.0288 ,6.8984 ,7.3797 ,6.8973 ,33.5522 ,1.0710 ,15.1003 ,11.5390 ,1.6426 ,2.3141 ,2.4472 ,2.6085 ,2.2566 ,"3,268.8369 ","9,492.0968 ","6,963.6129 ",2.9056 ,5.0444 ,2.3684 ,1.2147 ,103.7872 ,87.8032 ,-0.1795 ,0.7668 ,2.9400 ,3.2696 ,3.4753 ,"1,305.5048 ","2,416.3135 ","16,156.1935 ","94,398.0806 ",312.9437 ,3.8268 ,5.7380 ,3.8404 ,6.8902 ,2.5630 ,2.8952 ,3.1232 ,48.8581 ,54.9806 ,118.4452 ,46.6000 ,17.2000 ,102.2918 ,85.2809 ,122.3469 ,"2,819.1774 ","1,913.6290 ","2,560.0000 ",362.4677 ,79.0839 ,73.4303 ,"5,445.1613 ","3,784.1935 ","9,248.3871 ","6,190.3226 ",64.1935 ,"1,207.7742 ","4,333.6129 ","4,487.0968 ","4,079.4839 ","2,809.4194 ","1,071.2358 ","1,413.2581 ","1,532.7419 ","1,017.3226 ","1,071.2358 ","1,830.8674 ","1,176.9361 ","1,071.2358 ",140.7748 ,"3,852.9306 ","2,352.5571 ","6,415.0939 ","1,882.4171 ",101.3975 ,101.3975 ,111.8150 ,100.3425 ,107.2250 ,105.2650 ,101.2575 ,100.8975 ,100.0000 ,106.3750 ,101.9225 ,101.6700 ,101.9100 ,100.0000 ,101.6475 ,100.0000 ,101.2825 ,98.7225 ,101.7900 ,100.7500 ,99.9025 ,103.7075 ,100.2875 ,112.0275 ,57.2175 ,103.9125 ,99.2775 ,100.9425 ,119.8875 ,99.9800 ,99.5100 ,101.8200 ,103.4825 ,101.0500 ,104.5800 ,68.0960 ,68.3900 ,80.7880 ,78.1660 ,60.0000 ,62.0000 ,77.0000 ,63.0000 ,47.1660 ,59.6560 ,64.6120 ,68.3900 ,80.7880 ,"1,001.2660 ",73.4720 ,68.1740 ,48.7280 ,77.8060 ,65.7400 ,92.5780 ,67.7140 ,55.3380 ,33.4400 ,79.2620 ,"1,119.6020 ",,
2023M4,0.0132 ,0.0231 ,0.0234 ,0.0008 ,0.0320 ,-0.0041 ,-0.0108 ,0.0015 ,0.2414 ,6.8843 ,7.5429 ,6.8954 ,33.7137 ,1.0960 ,15.5332 ,11.5250 ,1.6210 ,2.3046 ,2.3462 ,2.3948 ,2.2196 ,"3,319.2727 ","12,136.4333 ","5,313.3333 ",2.8015 ,5.2562 ,2.3117 ,1.2444 ,101.8432 ,87.2213 ,-0.1647 ,0.7763 ,3.0325 ,3.4979 ,3.2640 ,"1,321.5800 ","2,521.7635 ","16,053.1083 ","95,522.9167 ",314.5996 ,3.7713 ,6.0109 ,2.9385 ,6.7886 ,2.7199 ,2.9010 ,3.0533 ,32.7150 ,40.4300 ,139.1750 ,31.7000 ,28.4633 ,104.4968 ,91.7534 ,116.9201 ,"2,386.1667 ","1,604.3000 ","2,560.0000 ",289.4083 ,83.2743 ,79.2927 ,"5,097.0000 ","2,746.6667 ","9,366.6667 ","5,872.2222 ",57.9333 ,"1,167.3667 ","4,071.4611 ","4,268.2222 ","3,809.2000 ","2,721.5667 ","1,089.6622 ","1,486.1000 ","1,218.8750 ",970.0417 ,"1,089.6622 ","1,435.8105 ","1,150.7460 ","1,089.6622 ",138.6979 ,"3,764.0848 ","2,326.0135 ","6,245.2448 ","1,845.6708 ",101.2280 ,101.2280 ,113.3460 ,100.0600 ,107.4420 ,105.1760 ,101.3060 ,100.7060 ,100.3040 ,100.2780 ,101.7240 ,101.6700 ,101.1600 ,100.0000 ,101.9960 ,100.0000 ,100.7880 ,98.3920 ,101.8100 ,100.8800 ,99.9500 ,103.0860 ,99.8220 ,111.7620 ,52.2380 ,103.1980 ,99.3960 ,100.6480 ,117.5620 ,100.4620 ,99.7020 ,101.6760 ,103.3380 ,101.0240 ,104.4620 ,71.0975 ,70.9750 ,83.6900 ,74.2500 ,58.0000 ,60.0000 ,73.3550 ,61.0000 ,49.4225 ,58.9600 ,64.2600 ,70.9750 ,83.6900 ,948.4775 ,72.6000 ,67.2725 ,51.3600 ,74.1450 ,74.0250 ,92.4000 ,66.5100 ,56.5500 ,37.0750 ,82.4425 ,"1,062.2350 ",,
2023M5,0.0309 ,0.0472 ,0.0219 ,0.0190 ,-0.0237 ,0.1266 ,-0.0182 ,0.0009 ,-0.1857 ,6.9834 ,7.5969 ,7.0017 ,37.2868 ,1.0859 ,15.2005 ,11.4316 ,1.4155 ,2.0756 ,2.0240 ,1.9477 ,2.1030 ,"3,289.2815 ","17,670.9355 ","5,297.2581 ",3.8600 ,5.3814 ,2.1548 ,1.2478 ,102.7884 ,85.7710 ,-0.1660 ,0.7297 ,3.1125 ,3.6797 ,3.3369 ,"1,327.5903 ","2,525.7616 ","12,787.9435 ","94,968.3710 ",313.6697 ,3.7627 ,6.0250 ,2.6886 ,6.8436 ,2.8896 ,2.9094 ,3.2245 ,12.0048 ,-27.0484 ,66.3774 ,0.6113 ,24.2258 ,104.4034 ,92.7645 ,117.4985 ,"2,106.4516 ","1,333.0323 ","2,442.5806 ",244.7634 ,75.7558 ,71.5458 ,"4,670.0000 ","2,684.8387 ","9,229.0323 ","5,422.5806 ",55.0968 ,"1,054.8065 ","3,791.5699 ","3,877.4194 ","3,504.5161 ","2,538.9355 ","1,042.9677 ","1,415.6290 ","1,183.5242 ",655.5403 ,"1,042.9677 ","1,030.7974 ","1,079.5187 ","1,042.9677 ",131.4381 ,"3,500.4600 ","2,203.4029 ","5,934.5058 ","1,695.4461 ",101.3425 ,101.3425 ,114.7775 ,100.8425 ,107.7975 ,103.4475 ,101.3700 ,100.8025 ,100.4225 ,105.5175 ,101.8250 ,101.6700 ,102.5575 ,100.0000 ,101.9950 ,100.0000 ,102.6225 ,98.1500 ,101.1375 ,100.4725 ,99.9525 ,101.3725 ,99.8950 ,111.5625 ,50.0900 ,104.0275 ,99.6800 ,101.2150 ,113.3350 ,100.1275 ,99.6400 ,101.4775 ,100.0525 ,101.0000 ,102.9275 ,66.7275 ,70.4650 ,80.1225 ,75.2500 ,57.0000 ,59.0000 ,72.9675 ,60.0000 ,46.0675 ,55.9475 ,61.3800 ,70.4650 ,80.1225 ,952.1075 ,68.1875 ,59.2250 ,44.5200 ,74.6250 ,73.3750 ,90.3200 ,65.5875 ,53.6350 ,32.6200 ,80.2660 ,986.4125 ,,
2023M6,-0.0314 ,-0.1803 ,-0.0530 ,0.0073 ,-0.1120 ,0.1346 ,0.0165 ,0.0946 ,-0.0481 ,7.1473 ,7.7458 ,7.1700 ,41.3800 ,1.0839 ,15.1456 ,11.2715 ,1.4884 ,2.1451 ,2.1809 ,2.3098 ,1.9503 ,"3,215.9973 ","23,098.7667 ","5,342.9000 ",4.1281 ,5.5259 ,2.1397 ,1.2634 ,103.1384 ,83.7670 ,-0.1606 ,0.6920 ,3.4017 ,3.8221 ,3.5423 ,"1,296.3850 ","2,602.2518 ","13,095.0667 ","91,871.8000 ",312.7682 ,3.8350 ,6.0487 ,2.4951 ,6.7660 ,3.1469 ,3.2420 ,3.6660 ,27.9167 ,-101.4267 ,-27.0833 ,-14.5333 ,9.1667 ,109.1038 ,94.7877 ,128.1447 ,"2,075.4667 ","1,316.2333 ","1,816.6667 ",242.6528 ,75.0510 ,70.3207 ,"3,977.0000 ","2,770.0000 ","9,007.2222 ","5,300.0000 ",47.9333 ,"1,101.7333 ","3,828.4472 ","3,903.1667 ","3,600.5333 ","2,600.6333 ",969.7697 ,"1,079.4000 ","1,085.8667 ",611.8333 ,969.7697 ,"1,293.0257 ",958.2503 ,969.7697 ,121.5336 ,"3,539.2583 ","2,254.7980 ","6,127.0147 ","1,679.7643 ",101.4575 ,101.4575 ,114.7350 ,100.2600 ,107.3750 ,99.4375 ,101.5975 ,100.5550 ,100.4350 ,101.4725 ,101.9050 ,101.6700 ,101.8450 ,100.0000 ,102.0075 ,100.0000 ,104.3350 ,99.0450 ,100.8475 ,100.0850 ,99.9425 ,103.6400 ,99.8525 ,107.6975 ,50.0050 ,103.2475 ,99.8875 ,101.8400 ,104.8475 ,100.0300 ,99.6475 ,101.7000 ,100.5000 ,101.0525 ,101.4000 ,68.3800 ,69.7280 ,80.4980 ,70.2000 ,51.2000 ,53.2000 ,69.3820 ,54.2000 ,46.3560 ,55.2340 ,60.2600 ,69.7280 ,80.4980 ,918.8860 ,70.3600 ,60.4360 ,53.5520 ,76.2320 ,67.2600 ,90.2860 ,59.7720 ,59.6620 ,34.2000 ,81.0000 ,950.9750 ,,
